Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,519.237306665577,528.435573413436,544.922790017055,531.812612194556,551.562209243605,553.047973759863,579.707804423789,593.560734529723,609.042906461819,604.588154080249,613.695880049889,628.665448296178,637.247080191101,687.370968311715,724.371954183273,722.032898379933,764.282221636916,791.393494929898,823.013102241659,868.423731660834,958.135599490084,1035.53857384938,1104.77718764878,1149.98405842389
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,9.41998958587646,9.92739963531494,10.2563495635986,11.8093099594116,12.9770698547363,14.3381099700928,15.3361196517944,..,20.8934001922607,23.7647094726562,26.7943801879883,29.5732898712158,34.2124507321275,40.2641258748146,43.9351929825496,47.4715342848197,48.2243487332289,46.330394174756,41.8352417514484,44.9151717353101,..,..,..
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3124.49488355024,3216.64651196602,3388.44814452274,3551.4638434881,3968.65691704088,4324.20232454639,4758.37704995678,5566.76949101583,6010.85136847472,5900.66086529142,6038.58525655665,6384.22844090415,6318.06108723364,6367.28001322501,6416.83301150977,6773.48679969386,7350.75358726727,7935.76176281072,7916.42115326174,8645.75646859343,6852.57669930355,7685.41921393669,9481.07335405605,10242.1532011212
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,65.0551376342773,63.2078514099121,66.3999862670898,67.3274078369141,66.9400405883789,70.2636032104492,81.5834884643555,80.4710464477539,82.10888671875,81.2256927490234,83.5471330073283,86.7000153273789,89.9634082592786,94.7526092529297,93.6074664791524,96.6012286324786,98.2528458088996,99.462782259485,94.8972015380859,95.2902285572104,98.3093023666237,97.0059250429478,96.4315940376876,..
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1255.64037842372,1357.42611106265,1442.46481429844,1597.88226446286,1769.76235025244,2038.1459862512,2296.76857875274,2566.14759732553,2768.79237617675,2854.03288376549,2988.50401439457,3223.10209351638,3583.48229739437,3890.94841205221,4117.78868309006,4433.64393500572,4748.12428521528,5050.06356615113,5616.98087023303,6153.99439528427,5942.45380373929,6225.53265474741,6918.81626947213,7430.73085709837
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,18.1284408569336,20.176570892334,23.8959407806396,27.8392200469971,30.9775104522705,..,39.1435394287109,41.7365608215332,44.2504997253418,..,..,..,..,..,..,..,..,48.9424458707368,50.199099715459,49.7344518908574,51.8196983337402,54.2809323078227,55.1346812645406,56.7864734981041
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2108.49454959751,2190.89640724166,2263.05519674356,2368.10119477369,2532.64744424214,2597.68039893219,2704.43739800377,2817.7222811838,2870.44106866605,2878.95143886138,2913.94292755606,2988.8172872551,3059.64226568251,3238.86829843733,3422.26128158344,3497.66067563959,3626.99932028578,3767.43072883824,4010.76360069526,4241.11174920592,4365.44704128392,4793.55628200196,5188.97750866081,5410.76921937642
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,28.4606399536133,33.5832786560059,29.3418807983398,30.9356803894043,27.5096206665039,28.0079002380371,24.4080104827881,33.4497184753418,37.8488082885742,41.7743606567383,..,49.8732461065506,53.102088720007,54.9012784916851,59.1253563645436,60.4960883608074,61.4037045147156,..,..,..,..,45.5255767078224,45.6066724321371,44.840795775403
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29347.7879802126,30241.0326530827,30963.9218856684,32349.8829577427,33929.2936832786,36328.378994377,38122.648589039,39572.9304428478,40376.0882836384,38863.2485560636,40103.1114399673,41666.8374590278,42291.9729357094,44301.0562529133,45758.1007297304,44668.0912814303,46470.6466391109,48317.3874457163,49982.5999118346,50498.9731057448,48590.6832121939,56995.1176781351,63944.1050100687,64219.3173928637
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.992736816406,..,..,..,..,100.274856567383,100.449310302734,101.272247314453,102.278419494629,102.979949951172,102.510261535645,102.823951721191,110.873832702637,111.407608032227,111.68155670166,111.737281799316,111.607330322266,111.974517822266,111.833679199219,110.980072021484,109.628059387207,108.337341308594,107.467987060547,104.320877075195
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,75190.6622438904,77337.189365003,76297.4603019086,69254.1827192632,66325.4579909597,66629.1635862244,64726.5305342992,63648.2547513145,63560.5137725019,64009.3171045464,65680.0743282085,68017.6756755602,71811.8924961984,72697.3671881501,66118.6540859028,74160.4914000191,82295.5820704782,88427.7866712691
Cayman Islands,CYM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.2075576782227,86.3955612182617,81.6817932128906,..,87.4393005371094,88.3051910400391,88.0352325439453,89.9581604003906,94.58740234375,..,..,92.3470839260313,89.14686825054,88.6417168280555,..,..,..,..,89.0140845070423,88.1225128173828,84.0909118652344,85.4616444648599,85.6012268066406,86.0370923044127
Central African Republic,CAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,639.836997022267,668.445939283473,688.18045108872,648.193215397331,690.426514027755,702.460624591232,743.287480208983,783.355445280928,797.652806166077,877.252131104878,936.485497371468,980.185520951852,1062.06809941049,709.853481245446,698.963738923072,768.870887999174,826.013301383169,883.810734876066,905.817788941094,984.843183678857,1066.29005423151,1128.55237996459,1217.84977141155,1257.09435717114
Central African Republic,CAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,10.9798498153687,10.9962396621704,..,..,..,..,..,..,11.9955196380615,..,15.9189596176147,15.6197595596313,..,..,..,13.9465503692627,15.8074398040772,..,..,..,..,..,..
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1043.54539995059,1151.92026849056,1225.70701162711,1377.74659566702,1808.21202176525,2101.69135982144,2078.60167039399,2149.25986052772,2180.51680433217,2087.14718677867,2319.68883187561,2388.16512149441,2435.1240819184,2110.24705136988,2133.18441198787,2377.51137185751,2120.08751553857,2097.14425483604,2227.81335372611,2351.65339767739,2185.99034173537,2435.07274651099,2624.11789713994,2700.36055335878
Chad,TCD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,10.964280128479,12.6534004211426,13.4368200302124,14.8295497894287,15.217809677124,15.5320997238159,15.8697900772095,18.2909908294678,20.7904891967773,22.7542705535889,22.369271805704,22.8224817551818,22.1087903431339,24.5326035474767,22.8485794067383,22.2454248795188,22.530490847167,20.5855678473561,20.0021180694774,20.192877474143,..,23.1541767734797,..,24.1941648001316
Channel Islands,CHI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9375.65991088758,9775.51016241925,10132.9107703924,10708.3644963118,11612.4368780779,12550.4348007645,15510.7700739452,16697.5160217416,16375.9648536011,15951.3304877878,17917.8951217097,20121.6834214209,21366.1771264909,22201.0660684337,22553.6161787372,22468.3125745547,23256.5036042211,24295.223766602,25305.0903462611,25611.7578269458,25350.8635082972,29089.850459728,30932.0010873677,33145.403552025
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.9013595581055,..,89.4216384887695,90.6209564208984,91.0151062011719,92.0045623779297,91.9973297119141,91.5507965087891,91.5420074462891,89.8597564697266,90.99951171875,90.9826202392578,89.5031433105469,99.1520767211914,99.8654403686523,100.921676635742,101.488136291504,102.294822692871,103.173049926758,104.405769348145,103.691688537598,106.673522949219,106.068328857422,105.83097076416
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2963.53238602023,3258.40210660305,3590.7659594167,4007.11604605423,4504.92937237596,5148.18273933805,5946.28682830185,6935.26580584434,7712.84608425069,8447.98281469227,9411.13821903204,10456.7916826113,11420.2527051141,12228.3736084197,12941.5964809146,13463.3331511105,14157.2514988004,15022.4371883124,16298.2050619109,17600.8907568493,18267.4783455827,20843.2978347377,23032.1766271143,25179.1193066383
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,59.4924812316895,62.2098388671875,62.8378982543945,64.0541305541992,..,..,74.0575637817383,78.1607131958008,82.6792526245117,88.2874984741211,90.7829173331445,92.0329425203903,92.2603063015232,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6775.93064418811,6934.88284338593,7108.8239028593,7420.46008365281,7909.34635155695,8432.33329078314,9154.08926196511,9909.29031403767,10307.0649878854,10367.3489557519,10841.1279801312,11707.4614624747,12093.0754939172,12779.8865818318,13355.3624162195,13332.0555048211,14026.8399931053,14400.6139849314,15239.4049488277,16181.5908990662,15519.2101694656,17383.0901728295,20854.002999162,21246.3762695201
Colombia,COL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,76.4044799804688,..,78.1551971435547,..,82.9504623413086,86.9616470336914,90.2876663208008,93.012809753418,94.2315521240234,98.2700805664062,99.9543685913086,101.20581817627,97.2326889038086,98.1015014648438,97.3632888793945,97.6741180419922,98.4156265258789,99.2193298339844,100.373336791992,101.989349365234,101.499450683594,102.987998962402,101.573776245117,..
Comoros,COM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1740.64947132869,1838.1071436353,1911.61256823567,1949.13816081274,2024.8526447402,2162.0719557682,2145.92066953414,2177.9281684323,2262.49853000291,2303.94782891469,2372.41233989712,2471.78724731502,2678.70262820599,2832.53121548146,2937.61192894981,2949.47342240993,3139.05160740465,3347.45652997484,3276.00936695332,3293.05601748495,3244.8867496847,3377.88518482587,3641.62920390353,3811.65084882413
Comoros,COM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,35.0426712036133,38.9220008850098,42.5534706115723,..,..,..,..,..,..,..,..,58.998580844006,61.5078774291294,..,..,56.9502144763063,61.7014685443494,..,..,..,54.8057289123535,..
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,416.548214460226,403.983196706619,409.641833781142,428.332470700597,455.866557396548,483.910024827321,508.4008175183,549.827650078763,584.020810311472,572.959249024865,605.785160280927,643.764679093976,647.801733284929,760.64987993962,859.356816141236,910.393131638657,950.022298158597,990.545051394781,1048.86502855672,1056.17206659241,1088.7890035637,1402.38560295221,1590.16404219556,1730.62228877694
"Congo, Dem. Rep.",COD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,33.6185607910156,35.8376388549805,37.3938407897949,37.0387916564941,38.9499206542969,38.8012313842773,38.5140419006348,41.1783905029297,42.1804618835449,..,..,..,..,..,55.3636283874512,..,55.4860992431641
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3667.42487266336,3748.44674931557,3888.16402343345,3886.99206795632,3991.51124729764,4278.92538741319,4588.10924898465,4242.61126846002,4448.33261714253,4800.90159806602,5125.06991343643,5175.20439089036,6058.06449417412,5833.86336651436,5733.18393561256,4715.13431581624,4016.04908525318,4444.63900215824,5593.19370578686,5719.59977338291,4770.96449758365,6263.21161292636,6647.4968173139,6850.27770621099
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,36.9716186523438,38.03369140625,42.6813201904297,..,..,..,..,..,..,..,50.520320892334,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7879.47794966682,8190.07440941864,8460.65229565223,8862.9941209874,9365.32775360615,9898.92919347319,10799.5114028981,11841.9011714247,12471.6723105433,12273.8603954825,12927.564593015,13614.2603998924,14463.7404448087,15232.0771529497,16393.8095428323,17525.1404625145,19201.7453233396,20499.3442130778,21498.0350746836,23339.6091317787,22099.8678127394,23852.9253020002,26226.2754815949,28908.7688743191
Costa Rica,CRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,65.6379089355469,..,77.7891998291016,79.1932067871094,85.9572372436523,86.9762496948242,88.2622985839844,94.3034362792969,97.5067367553711,99.7109375,103.267303466797,108.534126281738,114.289863586426,115.72087097168,118.203712463379,121.514961242676,125.964347839355,132.849334716797,132.678680419922,138.903381347656,131.907592773438,125.510070800781
Cote d'Ivoire,CIV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3040.57593185363,2961.76287274216,2851.03041356835,2701.74168487851,2794.17325719366,2841.82308798173,2941.82141168912,2984.53472161562,3115.83789187745,3176.63242420617,3360.54408826055,3175.9192237076,3290.72306949457,3619.01790854865,4074.21445539789,4403.64296618998,4530.64849808487,4690.17801861096,4945.62520575915,5516.39055126829,5543.85096318939,6045.20480490879,6719.44381557637,7237.18170740909
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.4629922041554,43.9865647318392,46.2425069943643,49.0863555848622,51.072614509286,53.791930617454,55.4380323721262,57.135967003236,54.0714108290486,63.9607557764462
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10674.5257032509,11652.9401300524,12774.6276276714,13691.5569233489,14686.110676691,15450.8118988907,17628.7006021513,19567.5566152741,21017.9485954363,20358.3147167823,20139.2955371548,21190.7130553097,21618.825625842,22429.8502256715,22706.1799469484,23749.636747943,25802.6823323622,27887.7588440919,29789.1305400916,33063.9101734438,31594.0111922141,36930.2841941405,42125.0726930931,47759.6982995339
Croatia,HRV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,94.7751998901367,95.021728515625,95.4956436157227,..,99.0768890380859,99.0345077514648,99.0125274658203,98.9992294311523,98.9394226074219,98.8955230712891,99.2656021118164,99.3463897705078,101.800498962402,102.528923034668,102.981330871582,103.719436645508,104.214416503906,104.960083007812,105.13597869873,105.585418701172,105.876342773438,105.577796936035,105.025161743164
Cuba,CUB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,81.8830108642578,84.3682479858398,88.5996932983398,91.7871322631836,91.1237411499023,92.3748474121094,93.1539993286133,93.1459197998047,93.1690521240234,92.1000823974609,92.4079409432897,92.221518431358,90.9268566341812,91.3310039372362,95.9867990183168,96.0929099069438,97.8005641142909,98.8916381409707,99.5805926474392,100.467809909244,101.487990578922,100.016181545784,103.627148989561,95.5986574273359
Curacao,CUW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21891.0453556692,23057.2613647017,23479.7973302624,23522.2748891856,23791.197413682,24081.1512149964,24590.1923681094,25374.1429869989,26098.4711532409,25950.3950372365,25956.8107585616,26251.3628228418,25105.9924714169,24821.796301247,24347.7605833552,24037.6485782735,23649.591653431,24321.7468068376,24623.0414302994,25396.9966189902,21722.0173651527,24905.7684453244,28640.6872336026,30651.5885510423
Curacao,CUW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,86.3066389722286,..,..,..,..,..,..,129.470256951777,..,..,123.429739994157
Cyprus,CYP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21295.78515625,22866.171875,23556.27734375,24278.041015625,25941.998046875,27763.158203125,30008.724609375,32887.8671875,34830.11328125,33901.34765625,33502.1640625,33405.9765625,31924.099609375,30415.7890625,29892.7109375,31380.19921875,35246.90234375,37768.1171875,40262.30859375,44393.9921875,42569.0546875,47632.76953125,55876.17578125,59874.5703125
Cyprus,CYP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,93.4450607299805,96.9152069091797,97.5562286376953,96.2935333251953,94.0052337646484,93.1404724121094,92.9139404296875,92.3691635131836,91.9261779785156,91.440803527832,92.8256225585938,95.2998504638672,97.9726409912109,97.8358383178711,98.9578094482422,98.830940246582,99.5133590698242,99.4265899658203,101.017471313477,101.935836791992,102.047653198242,103.827629089355,105.159156799316
Czechia,CZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16332.2910408629,17709.4523103293,18344.0329427938,19604.0917215381,20988.1204818834,22114.8363085202,23914.1862443811,26267.6071527112,27937.841568102,27713.2434564605,28153.8518610007,29237.1870959847,29465.6074011894,31013.0082933831,32743.489773169,34093.0280593748,36445.0485732064,39346.030564257,41638.1831076596,45614.0171132532,44839.4822099455,47796.0337408466,52946.9660854462,55761.3798291375
Czechia,CZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,94.5851364135742,95.2897491455078,96.0471115112305,95.4745712280273,96.0492401123047,97.459716796875,97.7152786254883,98.0813293457031,97.9063034057617,98.6544189453125,99.4467315673828,99.7749633789062,106.875068664551,106.118507385254,104.810516357422,103.015083312988,102.204696655273,101.514892578125,100.21556854248,99.3292617797852,102.089942932129,102.935562133789,97.6154174804688
Denmark,DNK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28647.8282830783,29458.9882141098,30666.5967674022,30864.1123687371,33015.5515892493,34238.3218147437,37392.3211413889,39110.0956365756,41467.3861879777,40524.3123510224,43037.5989192487,44443.7163844726,44755.1624273018,46869.1932887749,47879.5955558233,48897.2099776611,51820.9521305491,55271.5976002659,57233.6231685618,60594.966400191,62682.2899474389,69715.1809680929,78913.6534913127,77892.2932609904
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,129.876510620117,125.105667114258,124.619468688965,121.348091125488,122.080146789551,118.173477172852,117.994140625,117.272972106934,117.131889343262,118.944053649902,121.816520690918,124.577186584473,131.692306518555,132.451354980469,133.795471191406,131.441299438477,130.324432373047,129.849563598633,129.311126708984,129.995193481445,131.772018432617,130.326995849609,126.98078918457
Djibouti,DJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,3762.2819610399,3978.34667092554,4263.96288890455,4431.56588556176,4676.71336058903,5083.11077030183,5398.00036773984,5527.00185229888,5960.10807396825,6621.33038220409,7225.8387957249
Djibouti,DJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7111.4131102869,7290.62832445515,7167.04271942728,7714.29509857094,8232.18460901,8557.41594949633,9199.88176357941,9949.48016534769,10862.2582746594,10803.5563676924,10924.0953245506,11122.8994140294,10920.9085079245,11286.2696974861,12083.292631482,12092.7315992676,12945.0029571643,12696.1956612622,15069.8972415303,16020.5944720217,14243.7623123898,15808.9743503945,18802.0819913205,20285.9821663707
Dominica,DMA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.89208984375,109.117523193359,112.225051879883,117.79776763916,114.818801879883,114.346900939941,113.30908203125,112.818580627441,110.860000610352,111.792961120605,108.655853271484,109.177848815918,102.783400809717,..,93.3871994018555,95.9454803466797,..,..,..,105.625543006082,105.181579589844,105.535634244733,105.387588500977,102.585807800293
Dominican Republic,DOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6639.01131864822,6847.57366127122,7157.66825484558,7097.55707820616,7374.8123177806,8215.03244576661,9130.06906145599,9951.13191591458,10345.8080982759,10381.6248126801,11245.6811892201,11694.6641852303,11776.6228103557,12413.910018356,13464.7925609074,14804.0974069659,16282.1899127514,16846.2072320323,17994.8382742736,19766.7628586981,18998.3069667315,22053.4589869955,24625.8088564037,25839.9356687607
Dominican Republic,DOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,59.4400787353516,..,67.816276550293,..,68.8893127441406,70.5230407714844,..,79.9215469360352,78.7571563720703,80.7119979858398,77.9718275378447,77.4272200156803,77.986106386808,79.1714978028552,80.11454424521,79.9378896410207,80.0944728713855,79.9406801126231,80.2159299988463,81.8562360431581,80.0444119218853,75.7044807816311,76.5283197247412,75.4805556926418
Ecuador,ECU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5728.25249857133,5998.87508648611,6281.52215151108,6475.06597343736,6980.09126356362,7457.46553606564,7884.51693594496,8112.44824473661,8662.60736282075,8662.10672690979,8968.94040838943,9768.69201080404,10244.5177816184,11295.6127804419,11835.6091276538,10877.7507461388,10881.4890706732,11793.4797426944,12186.8846084388,12543.0148243925,11526.8013009278,13507.4445638375,15198.0725554473,15918.5162948773
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,55.9612693786621,56.2870216369629,57.2436103820801,56.8165702819824,57.409610748291,59.8716011047363,61.9531517028809,63.4471893310547,..,85.9710388183594,91.5583877563477,95.6929702758789,98.554801940918,100.659210205078,102.590339660645,100.791786193848,98.0803764939006,96.1637651807361,94.9748100922065,93.8371637137576,93.9849491291463,94.5899282617776,94.1335305764161,92.8118025876465
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5451.51566992118,5650.05196237607,5752.69708070468,5928.07945344715,6207.12492160943,6554.12885095179,7079.02808456919,7640.57228597204,8190.70913161,8465.02052412662,8837.76450033703,8988.10781880653,10342.4317112754,10511.3931678495,10256.4367553616,10903.3368231185,10665.6676499685,11124.7351098149,12329.2446781436,13363.732696323,15231.865417764,15579.0160861551,17526.8017030166,18524.8392997937
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,77.8339462280273,79.3897399902344,78.8174133300781,78.5066070556641,77.7841796875,..,..,..,..,63.2154998779297,64.7296371459961,72.5487594604492,73.0182495117188,73.8954466194364,73.3723421134374,..,75.7524086692863,76.4337653082262,76.9816189396849,77.9093978841525,79.6544750074231,81.8833487066739,..,84.474862198776
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4422.44510574248,4542.92587192498,4671.55302828125,4828.70297067138,4997.59385258021,5291.66962299243,5694.52330884091,5949.42640611971,6174.69155154574,6062.67571951558,6247.91452716829,6593.67806808022,6708.39032246284,7092.58852133297,7503.71105811981,7933.73697858999,8455.61614773975,8965.2189086345,9203.76216310773,9756.7521864595,9392.68913817943,10809.713399518,11875.9648066233,12679.5768752061
El Salvador,SLV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,54.8399314880371,57.1768608093262,60.6978416442871,64.1438369750977,67.8388290405273,67.6287612915039,67.4043807983398,67.3213119506836,66.1245803833008,66.7064819335938,68.1448218125398,69.7446217742312,70.8309781500769,72.2452860122263,71.3858349113676,70.725825383614,68.2966095615156,66.1074423967185,66.9325713689265,64.8486537180759,65.1837191291627,64.9813787512946,65.2267824913058,65.5709865566541
Equatorial Guinea,GNQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7420.39310111594,11626.7231171673,13254.823622224,14496.1744119688,19354.2120821557,22137.0497795007,23511.39865709,26610.7691219619,30522.7787142774,29722.0005631066,26167.8268525276,27241.6000370603,30011.9274409625,27909.5175876754,27177.271665026,19478.7010123338,16649.4757672359,18434.7708571004,18413.1294204577,16451.3641478324,13677.110587517,16821.4486470413,18139.989326627,17411.500234384
Equatorial Guinea,GNQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,21.7535190582275,18.6993808746338,18.1188793182373,..,..,17.7594795227051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1557.87580231581,1683.68441866109,1701.69523684878,1620.85093040039,1620.76402912482,1674.07005453978,1682.23894199347,1727.09344172581,1546.92747535768,1576.74284599077,1599.19106106457,1742.32363018235,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.2635498046875,45.8157081604004,46.5302581787109,47.3321685791016,47.4052391052246,51.6001396179199,53.1192588806152,50.1338500976562,51.3945808410645,51.8130187988281,51.5608596801758,51.8398818969727,52.7079315185547,51.34619140625,50.6653785705566,46.171501159668,..,44.911060333252,46.1723785400391,..,..,..,44.0441284179688,..
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9424.5071547444,10308.8990965341,11666.6649638489,13135.0419683127,14538.0273203932,16638.0779749397,19344.2638980902,22200.5486407425,22803.5194742273,20488.94990724,21614.3068307361,24652.3610297918,26242.5282659014,27831.1526234213,29403.6584494815,29712.6299473728,31947.7769107437,34506.6486942506,37120.9879761677,40586.3784378888,40672.1340402132,44251.5374983455,48217.5523106028,48637.1802208795
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,96.2154312133789,99.0828704833984,99.0774383544922,101.44522857666,104.22184753418,104.028030395508,105.091178894043,105.395011901855,107.425552368164,110.888679504395,112.287406921387,112.536003112793,110.521713256836,107.685821533203,108.18879699707,111.596199035645,113.249786376953,112.759696960449,112.287200927734,112.527702331543,113.01091003418,112.551849365234,108.442070007324
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4400.66419449933,4521.4032108244,4741.61187847577,5020.28286278551,5309.60507878112,5772.68986514959,6319.41444308281,6731.95411367419,6913.68732720184,7010.9331263514,7324.46393085837,7570.9966142438,7760.32280456285,8231.15139767951,8365.743287389,8391.07006084602,8484.12117278345,8584.31100767837,8535.25593160454,9248.32206714455,9329.30453360939,9990.43491951205,10635.3924156113,11299.8831236788
Eswatini,SWZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,43.3038711547852,43.7772598266602,44.738208770752,44.4690589904785,48.3460006713867,50.5027885437012,54.4987907409668,58.3698616027832,..,59.5709686279297,64.5977020263672,67.2353363037109,69.2019271850586,70.8080825805664,73.7052383422852,76.2872772216797,82.023935767308,..,..,..,..,..,..,..
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,473.903313482073,509.119301829784,509.126314077643,492.840755429983,557.825634817804,624.510692425695,692.866907656774,770.261155212815,844.988380018695,899.140901796651,995.653978578747,1098.11515728787,1178.97474553026,1252.86896408004,1484.63145566608,1632.61818006837,1857.54946515224,2004.74755633129,2095.3175782979,2242.44488310464,2406.78938478669,2588.41310215884,2844.92274535753,3060.9050300376
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,14.451319694519,17.3430194854736,19.1939201354981,19.5667705535889,21.47705078125,23.8548793792725,27.4775695800781,30.251350402832,31.3109302520752,31.649019241333,33.0478591918945,34.4468994140625,36.2193489074707,..,..,33.9114221981431,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,41160.1085092854,39330.596445475,39766.5911029215,42133.2151486983,46196.842824186,49780.8416032719,53198.4138538914,53684.3671653463,54318.3039321893,56416.2319500574,58933.1314753804,62223.4430514345,61650.8512256806,68426.7943218898,75265.6585388594,79694.929791758
